Data As Of,Start Week,End Week,MMWRyear,MMWRweek,Week Ending Date,Group,Indicator,Jurisdiction,Age Group,COVID-19 Deaths,Total Deaths,Pneumonia Deaths,Influenza Deaths,Pneumonia or Influenza,"Pneumonia, Influenza, or COVID-19 Deaths"
11/2/23,7/26/20,8/1/20,2020,31,8/1/20,By Week,Week-ending,Pennsylvania,All Ages,103,2635,141,0,141,207
11/2/23,7/26/20,8/1/20,2020,31,8/1/20,By Week,Week-ending,Rhode Island,All Ages,,196,,0,,10
11/2/23,7/26/20,8/1/20,2020,31,8/1/20,By Week,Week-ending,South Carolina,All Ages,295,1366,197,,198,354
11/2/23,7/26/20,8/1/20,2020,31,8/1/20,By Week,Week-ending,South Dakota,All Ages,,145,11,0,11,16
11/2/23,7/26/20,8/1/20,2020,31,8/1/20,By Week,Week-ending,Tennessee,All Ages,156,1630,165,0,165,235
11/2/23,7/26/20,8/1/20,2020,31,8/1/20,By Week,Week-ending,Texas,All Ages,1706,5886,1158,,1161,1955
11/2/23,7/26/20,8/1/20,2020,31,8/1/20,By Week,Week-ending,Utah,All Ages,26,420,32,0,32,42
11/2/23,7/26/20,8/1/20,2020,31,8/1/20,By Week,Week-ending,Vermont,All Ages,,106,,0,,
11/2/23,7/26/20,8/1/20,2020,31,8/1/20,By Week,Week-ending,Virginia,All Ages,116,1484,97,,98,168
11/2/23,7/26/20,8/1/20,2020,31,8/1/20,By Week,Week-ending,Washington,All Ages,89,1233,86,,87,139
11/2/23,7/26/20,8/1/20,2020,31,8/1/20,By Week,Week-ending,West Virginia,All Ages,17,484,31,0,31,44
11/2/23,7/26/20,8/1/20,2020,31,8/1/20,By Week,Week-ending,Wisconsin,All Ages,47,1064,47,0,47,86
11/2/23,7/26/20,8/1/20,2020,31,8/1/20,By Week,Week-ending,Wyoming,All Ages,,93,,0,,
11/2/23,8/2/20,8/8/20,2020,32,8/8/20,By Week,Week-ending,Alabama,All Ages,276,1398,147,,148,327
11/2/23,8/2/20,8/8/20,2020,32,8/8/20,By Week,Week-ending,Alaska,All Ages,,107,,0,,
11/2/23,8/2/20,8/8/20,2020,32,8/8/20,By Week,Week-ending,Arizona,All Ages,306,1564,232,,233,359
11/2/23,8/2/20,8/8/20,2020,32,8/8/20,By Week,Week-ending,Arkansas,All Ages,95,751,83,,84,134
11/2/23,8/2/20,8/8/20,2020,32,8/8/20,By Week,Week-ending,California,All Ages,1000,6291,857,0,857,1275
11/2/23,8/2/20,8/8/20,2020,32,8/8/20,By Week,Week-ending,Colorado,All Ages,36,819,47,0,47,65
11/2/23,8/2/20,8/8/20,2020,32,8/8/20,By Week,Week-ending,Connecticut,All Ages,,594,26,0,26,35
11/2/23,8/2/20,8/8/20,2020,32,8/8/20,By Week,Week-ending,Delaware,All Ages,,201,13,0,13,18
11/2/23,8/2/20,8/8/20,2020,32,8/8/20,By Week,Week-ending,District of Columbia,All Ages,,94,,0,,
11/2/23,8/2/20,8/8/20,2020,32,8/8/20,By Week,Week-ending,Florida,All Ages,1388,5551,1019,,1021,1591
11/2/23,8/2/20,8/8/20,2020,32,8/8/20,By Week,Week-ending,Georgia,All Ages,465,2186,288,0,288,538
11/2/23,8/2/20,8/8/20,2020,32,8/8/20,By Week,Week-ending,Hawaii,All Ages,,233,12,0,12,15
11/2/23,8/2/20,8/8/20,2020,32,8/8/20,By Week,Week-ending,Idaho,All Ages,39,312,24,0,24,48
11/2/23,8/2/20,8/8/20,2020,32,8/8/20,By Week,Week-ending,Illinois,All Ages,107,2204,147,0,147,206
11/2/23,8/2/20,8/8/20,2020,32,8/8/20,By Week,Week-ending,Indiana,All Ages,71,1328,103,0,103,141
11/2/23,8/2/20,8/8/20,2020,32,8/8/20,By Week,Week-ending,Iowa,All Ages,58,656,50,0,50,91
11/2/23,8/2/20,8/8/20,2020,32,8/8/20,By Week,Week-ending,Kansas,All Ages,38,613,44,0,44,66
11/2/23,8/2/20,8/8/20,2020,32,8/8/20,By Week,Week-ending,Kentucky,All Ages,48,1008,96,0,96,120
11/2/23,8/2/20,8/8/20,2020,32,8/8/20,By Week,Week-ending,Louisiana,All Ages,253,1236,181,0,181,301
11/2/23,8/2/20,8/8/20,2020,32,8/8/20,By Week,Week-ending,Maine,All Ages,,276,14,0,14,15
11/2/23,8/2/20,8/8/20,2020,32,8/8/20,By Week,Week-ending,Maryland,All Ages,74,1007,79,0,79,129
11/2/23,8/2/20,8/8/20,2020,32,8/8/20,By Week,Week-ending,Massachusetts,All Ages,29,984,49,0,49,74
11/2/23,8/2/20,8/8/20,2020,32,8/8/20,By Week,Week-ending,Michigan,All Ages,45,1877,117,0,117,142
11/2/23,8/2/20,8/8/20,2020,32,8/8/20,By Week,Week-ending,Minnesota,All Ages,46,905,60,0,60,89
11/2/23,8/2/20,8/8/20,2020,32,8/8/20,By Week,Week-ending,Mississippi,All Ages,201,938,165,0,165,251
11/2/23,8/2/20,8/8/20,2020,32,8/8/20,By Week,Week-ending,Missouri,All Ages,90,1301,108,0,108,162
11/2/23,8/2/20,8/8/20,2020,32,8/8/20,By Week,Week-ending,Montana,All Ages,16,209,17,0,17,26
11/2/23,8/2/20,8/8/20,2020,32,8/8/20,By Week,Week-ending,Nebraska,All Ages,23,379,29,0,29,42
11/2/23,8/2/20,8/8/20,2020,32,8/8/20,By Week,Week-ending,Nevada,All Ages,126,672,137,0,137,159
11/2/23,8/2/20,8/8/20,2020,32,8/8/20,By Week,Week-ending,New Hampshire,All Ages,,239,10,0,10,15
11/2/23,8/2/20,8/8/20,2020,32,8/8/20,By Week,Week-ending,New Jersey,All Ages,35,1346,76,0,76,98
11/2/23,8/2/20,8/8/20,2020,32,8/8/20,By Week,Week-ending,New Mexico,All Ages,30,452,28,0,28,45
11/2/23,8/2/20,8/8/20,2020,32,8/8/20,By Week,Week-ending,New York,All Ages,37,1886,133,0,133,155
11/2/23,8/2/20,8/8/20,2020,32,8/8/20,By Week,Week-ending,New York City,All Ages,28,974,69,0,69,89
11/2/23,8/2/20,8/8/20,2020,32,8/8/20,By Week,Week-ending,North Carolina,All Ages,196,2046,178,0,178,293
11/2/23,8/2/20,8/8/20,2020,32,8/8/20,By Week,Week-ending,North Dakota,All Ages,,142,14,0,14,16
11/2/23,8/2/20,8/8/20,2020,32,8/8/20,By Week,Week-ending,Ohio,All Ages,161,2569,196,0,196,285
11/2/23,8/2/20,8/8/20,2020,32,8/8/20,By Week,Week-ending,Oklahoma,All Ages,80,837,86,0,86,138
11/2/23,8/2/20,8/8/20,2020,32,8/8/20,By Week,Week-ending,Oregon,All Ages,33,775,27,0,27,49
11/2/23,8/2/20,8/8/20,2020,32,8/8/20,By Week,Week-ending,Pennsylvania,All Ages,139,2534,137,0,137,234
11/2/23,8/2/20,8/8/20,2020,32,8/8/20,By Week,Week-ending,Rhode Island,All Ages,,199,15,0,15,20
11/2/23,8/2/20,8/8/20,2020,32,8/8/20,By Week,Week-ending,South Carolina,All Ages,274,1399,201,0,201,346
11/2/23,8/2/20,8/8/20,2020,32,8/8/20,By Week,Week-ending,South Dakota,All Ages,,177,,0,,14
11/2/23,8/2/20,8/8/20,2020,32,8/8/20,By Week,Week-ending,Tennessee,All Ages,161,1616,161,,162,239
11/2/23,8/2/20,8/8/20,2020,32,8/8/20,By Week,Week-ending,Texas,All Ages,1481,5653,997,,1000,1712
11/2/23,8/2/20,8/8/20,2020,32,8/8/20,By Week,Week-ending,Utah,All Ages,27,427,23,0,23,40
11/2/23,8/2/20,8/8/20,2020,32,8/8/20,By Week,Week-ending,Vermont,All Ages,,108,,0,,
11/2/23,8/2/20,8/8/20,2020,32,8/8/20,By Week,Week-ending,Virginia,All Ages,96,1546,88,0,88,147
11/2/23,8/2/20,8/8/20,2020,32,8/8/20,By Week,Week-ending,Washington,All Ages,84,1223,89,0,89,139
11/2/23,8/2/20,8/8/20,2020,32,8/8/20,By Week,Week-ending,West Virginia,All Ages,25,515,42,0,42,59
11/2/23,8/2/20,8/8/20,2020,32,8/8/20,By Week,Week-ending,Wisconsin,All Ages,62,1100,59,,60,105
11/2/23,8/2/20,8/8/20,2020,32,8/8/20,By Week,Week-ending,Wyoming,All Ages,,119,11,0,11,15
11/2/23,8/9/20,8/15/20,2020,33,8/15/20,By Week,Week-ending,Alabama,All Ages,241,1341,147,0,147,302
11/2/23,8/9/20,8/15/20,2020,33,8/15/20,By Week,Week-ending,Alaska,All Ages,,76,,0,,
11/2/23,8/9/20,8/15/20,2020,33,8/15/20,By Week,Week-ending,Arizona,All Ages,236,1502,195,0,195,295
11/2/23,8/9/20,8/15/20,2020,33,8/15/20,By Week,Week-ending,Arkansas,All Ages,105,788,87,0,87,150
11/2/23,8/9/20,8/15/20,2020,33,8/15/20,By Week,Week-ending,California,All Ages,880,6267,813,0,813,1187
11/2/23,8/9/20,8/15/20,2020,33,8/15/20,By Week,Week-ending,Colorado,All Ages,25,828,37,0,37,47
11/2/23,8/9/20,8/15/20,2020,33,8/15/20,By Week,Week-ending,Connecticut,All Ages,,575,23,0,23,26
11/2/23,8/9/20,8/15/20,2020,33,8/15/20,By Week,Week-ending,Delaware,All Ages,,184,11,0,11,14
11/2/23,8/9/20,8/15/20,2020,33,8/15/20,By Week,Week-ending,District of Columbia,All Ages,,105,14,0,14,14
11/2/23,8/9/20,8/15/20,2020,33,8/15/20,By Week,Week-ending,Florida,All Ages,1164,5485,904,,906,1403
11/2/23,8/9/20,8/15/20,2020,33,8/15/20,By Week,Week-ending,Georgia,All Ages,429,2243,303,0,303,523
11/2/23,8/9/20,8/15/20,2020,33,8/15/20,By Week,Week-ending,Hawaii,All Ages,14,224,16,0,16,26
11/2/23,8/9/20,8/15/20,2020,33,8/15/20,By Week,Week-ending,Idaho,All Ages,32,317,23,0,23,44
11/2/23,8/9/20,8/15/20,2020,33,8/15/20,By Week,Week-ending,Illinois,All Ages,113,2203,162,0,162,231
11/2/23,8/9/20,8/15/20,2020,33,8/15/20,By Week,Week-ending,Indiana,All Ages,101,1366,105,0,105,168
11/2/23,8/9/20,8/15/20,2020,33,8/15/20,By Week,Week-ending,Iowa,All Ages,54,666,44,0,44,84
11/2/23,8/9/20,8/15/20,2020,33,8/15/20,By Week,Week-ending,Kansas,All Ages,42,584,40,0,40,66
11/2/23,8/9/20,8/15/20,2020,33,8/15/20,By Week,Week-ending,Kentucky,All Ages,61,1016,93,0,93,123
11/2/23,8/9/20,8/15/20,2020,33,8/15/20,By Week,Week-ending,Louisiana,All Ages,199,1162,170,0,170,250
11/2/23,8/9/20,8/15/20,2020,33,8/15/20,By Week,Week-ending,Maine,All Ages,,267,14,0,14,16
11/2/23,8/9/20,8/15/20,2020,33,8/15/20,By Week,Week-ending,Maryland,All Ages,63,1058,75,0,75,115
11/2/23,8/9/20,8/15/20,2020,33,8/15/20,By Week,Week-ending,Massachusetts,All Ages,23,1032,49,0,49,68
11/2/23,8/9/20,8/15/20,2020,33,8/15/20,By Week,Week-ending,Michigan,All Ages,69,2057,137,0,137,176
11/2/23,8/9/20,8/15/20,2020,33,8/15/20,By Week,Week-ending,Minnesota,All Ages,55,892,61,0,61,97
11/2/23,8/9/20,8/15/20,2020,33,8/15/20,By Week,Week-ending,Mississippi,All Ages,192,884,153,0,153,229
11/2/23,8/9/20,8/15/20,2020,33,8/15/20,By Week,Week-ending,Missouri,All Ages,105,1341,100,0,100,166
11/2/23,8/9/20,8/15/20,2020,33,8/15/20,By Week,Week-ending,Montana,All Ages,,205,10,0,10,13
11/2/23,8/9/20,8/15/20,2020,33,8/15/20,By Week,Week-ending,Nebraska,All Ages,22,351,28,0,28,41
11/2/23,8/9/20,8/15/20,2020,33,8/15/20,By Week,Week-ending,Nevada,All Ages,116,639,117,0,117,143
11/2/23,8/9/20,8/15/20,2020,33,8/15/20,By Week,Week-ending,New Hampshire,All Ages,,229,14,0,14,15
11/2/23,8/9/20,8/15/20,2020,33,8/15/20,By Week,Week-ending,New Jersey,All Ages,42,1316,80,0,80,103
11/2/23,8/9/20,8/15/20,2020,33,8/15/20,By Week,Week-ending,New Mexico,All Ages,24,403,33,0,33,41
11/2/23,8/9/20,8/15/20,2020,33,8/15/20,By Week,Week-ending,New York,All Ages,41,1854,120,0,120,147
11/2/23,8/9/20,8/15/20,2020,33,8/15/20,By Week,Week-ending,New York City,All Ages,32,999,64,0,64,89
11/2/23,8/9/20,8/15/20,2020,33,8/15/20,By Week,Week-ending,North Carolina,All Ages,210,2140,215,0,215,324
11/2/23,8/9/20,8/15/20,2020,33,8/15/20,By Week,Week-ending,North Dakota,All Ages,11,114,13,0,13,15
11/2/23,8/9/20,8/15/20,2020,33,8/15/20,By Week,Week-ending,Ohio,All Ages,186,2588,163,0,163,271
11/2/23,8/9/20,8/15/20,2020,33,8/15/20,By Week,Week-ending,Oklahoma,All Ages,102,890,106,0,106,167
11/2/23,8/9/20,8/15/20,2020,33,8/15/20,By Week,Week-ending,Oregon,All Ages,34,784,30,0,30,50
11/2/23,8/9/20,8/15/20,2020,33,8/15/20,By Week,Week-ending,Pennsylvania,All Ages,131,2653,126,0,126,213
11/2/23,8/9/20,8/15/20,2020,33,8/15/20,By Week,Week-ending,Rhode Island,All Ages,,200,,0,,15
11/2/23,8/9/20,8/15/20,2020,33,8/15/20,By Week,Week-ending,South Carolina,All Ages,247,1348,161,0,161,300
11/2/23,8/9/20,8/15/20,2020,33,8/15/20,By Week,Week-ending,South Dakota,All Ages,,148,12,0,12,17
11/2/23,8/9/20,8/15/20,2020,33,8/15/20,By Week,Week-ending,Tennessee,All Ages,154,1564,168,0,168,233
11/2/23,8/9/20,8/15/20,2020,33,8/15/20,By Week,Week-ending,Texas,All Ages,1355,5706,965,,968,1586
11/2/23,8/9/20,8/15/20,2020,33,8/15/20,By Week,Week-ending,Utah,All Ages,29,437,24,0,24,47
11/2/23,8/9/20,8/15/20,2020,33,8/15/20,By Week,Week-ending,Vermont,All Ages,0,114,,0,,
11/2/23,8/9/20,8/15/20,2020,33,8/15/20,By Week,Week-ending,Virginia,All Ages,112,1497,100,0,100,169
11/2/23,8/9/20,8/15/20,2020,33,8/15/20,By Week,Week-ending,Washington,All Ages,78,1166,79,0,79,123
11/2/23,8/9/20,8/15/20,2020,33,8/15/20,By Week,Week-ending,West Virginia,All Ages,15,463,30,0,30,37
11/2/23,8/9/20,8/15/20,2020,33,8/15/20,By Week,Week-ending,Wisconsin,All Ages,46,1127,54,0,54,88
11/2/23,8/9/20,8/15/20,2020,33,8/15/20,By Week,Week-ending,Wyoming,All Ages,,113,,0,,
11/2/23,8/16/20,8/22/20,2020,34,8/22/20,By Week,Week-ending,Alabama,All Ages,213,1325,120,0,120,266
11/2/23,8/16/20,8/22/20,2020,34,8/22/20,By Week,Week-ending,Alaska,All Ages,,119,,0,,12
11/2/23,8/16/20,8/22/20,2020,34,8/22/20,By Week,Week-ending,Arizona,All Ages,166,1473,138,0,138,216
11/2/23,8/16/20,8/22/20,2020,34,8/22/20,By Week,Week-ending,Arkansas,All Ages,88,745,83,0,83,129
11/2/23,8/16/20,8/22/20,2020,34,8/22/20,By Week,Week-ending,California,All Ages,832,6445,727,0,727,1091
11/2/23,8/16/20,8/22/20,2020,34,8/22/20,By Week,Week-ending,Colorado,All Ages,22,850,43,0,43,51
11/2/23,8/16/20,8/22/20,2020,34,8/22/20,By Week,Week-ending,Connecticut,All Ages,,567,16,0,16,19
11/2/23,8/16/20,8/22/20,2020,34,8/22/20,By Week,Week-ending,Delaware,All Ages,,194,11,0,11,15
11/2/23,8/16/20,8/22/20,2020,34,8/22/20,By Week,Week-ending,District of Columbia,All Ages,,94,12,0,12,13
11/2/23,8/16/20,8/22/20,2020,34,8/22/20,By Week,Week-ending,Florida,All Ages,952,5188,832,,834,1217
11/2/23,8/16/20,8/22/20,2020,34,8/22/20,By Week,Week-ending,Georgia,All Ages,414,2241,293,,295,498
11/2/23,8/16/20,8/22/20,2020,34,8/22/20,By Week,Week-ending,Hawaii,All Ages,15,244,17,0,17,26
11/2/23,8/16/20,8/22/20,2020,34,8/22/20,By Week,Week-ending,Idaho,All Ages,57,366,32,0,32,65
11/2/23,8/16/20,8/22/20,2020,34,8/22/20,By Week,Week-ending,Illinois,All Ages,104,2232,153,0,153,211
11/2/23,8/16/20,8/22/20,2020,34,8/22/20,By Week,Week-ending,Indiana,All Ages,93,1320,115,0,115,162
11/2/23,8/16/20,8/22/20,2020,34,8/22/20,By Week,Week-ending,Iowa,All Ages,65,633,49,0,49,95
11/2/23,8/16/20,8/22/20,2020,34,8/22/20,By Week,Week-ending,Kansas,All Ages,38,524,36,0,36,63
11/2/23,8/16/20,8/22/20,2020,34,8/22/20,By Week,Week-ending,Kentucky,All Ages,73,1094,103,0,103,144
11/2/23,8/16/20,8/22/20,2020,34,8/22/20,By Week,Week-ending,Louisiana,All Ages,203,1144,136,0,136,235
11/2/23,8/16/20,8/22/20,2020,34,8/22/20,By Week,Week-ending,Maine,All Ages,,310,13,0,13,15
11/2/23,8/16/20,8/22/20,2020,34,8/22/20,By Week,Week-ending,Maryland,All Ages,63,1016,65,0,65,110
11/2/23,8/16/20,8/22/20,2020,34,8/22/20,By Week,Week-ending,Massachusetts,All Ages,35,1028,57,0,57,83
11/2/23,8/16/20,8/22/20,2020,34,8/22/20,By Week,Week-ending,Michigan,All Ages,62,1944,124,0,124,158
11/2/23,8/16/20,8/22/20,2020,34,8/22/20,By Week,Week-ending,Minnesota,All Ages,62,900,61,0,61,101
11/2/23,8/16/20,8/22/20,2020,34,8/22/20,By Week,Week-ending,Mississippi,All Ages,186,827,152,,154,228
11/2/23,8/16/20,8/22/20,2020,34,8/22/20,By Week,Week-ending,Missouri,All Ages,106,1367,91,,93,156
11/2/23,8/16/20,8/22/20,2020,34,8/22/20,By Week,Week-ending,Montana,All Ages,13,240,10,0,10,15
11/2/23,8/16/20,8/22/20,2020,34,8/22/20,By Week,Week-ending,Nebraska,All Ages,26,359,24,0,24,44
11/2/23,8/16/20,8/22/20,2020,34,8/22/20,By Week,Week-ending,Nevada,All Ages,99,629,106,0,106,130
11/2/23,8/16/20,8/22/20,2020,34,8/22/20,By Week,Week-ending,New Hampshire,All Ages,,256,13,0,13,16
11/2/23,8/16/20,8/22/20,2020,34,8/22/20,By Week,Week-ending,New Jersey,All Ages,38,1348,62,0,62,84
11/2/23,8/16/20,8/22/20,2020,34,8/22/20,By Week,Week-ending,New Mexico,All Ages,25,421,30,0,30,41
11/2/23,8/16/20,8/22/20,2020,34,8/22/20,By Week,Week-ending,New York,All Ages,37,1889,119,0,119,147
11/2/23,8/16/20,8/22/20,2020,34,8/22/20,By Week,Week-ending,New York City,All Ages,23,991,67,0,67,81
11/2/23,8/16/20,8/22/20,2020,34,8/22/20,By Week,Week-ending,North Carolina,All Ages,216,2109,185,,186,304
11/2/23,8/16/20,8/22/20,2020,34,8/22/20,By Week,Week-ending,North Dakota,All Ages,,124,,0,,13
11/2/23,8/16/20,8/22/20,2020,34,8/22/20,By Week,Week-ending,Ohio,All Ages,182,2583,186,,187,285
11/2/23,8/16/20,8/22/20,2020,34,8/22/20,By Week,Week-ending,Oklahoma,All Ages,82,904,95,0,95,145
11/2/23,8/16/20,8/22/20,2020,34,8/22/20,By Week,Week-ending,Oregon,All Ages,25,789,36,0,36,50
11/2/23,8/16/20,8/22/20,2020,34,8/22/20,By Week,Week-ending,Pennsylvania,All Ages,99,2609,143,0,143,204
11/2/23,8/16/20,8/22/20,2020,34,8/22/20,By Week,Week-ending,Rhode Island,All Ages,16,198,14,0,14,26
11/2/23,8/16/20,8/22/20,2020,34,8/22/20,By Week,Week-ending,South Carolina,All Ages,200,1199,131,0,131,245
11/2/23,8/16/20,8/22/20,2020,34,8/22/20,By Week,Week-ending,South Dakota,All Ages,,153,11,,12,14
11/2/23,8/16/20,8/22/20,2020,34,8/22/20,By Week,Week-ending,Tennessee,All Ages,133,1602,156,0,156,227
11/2/23,8/16/20,8/22/20,2020,34,8/22/20,By Week,Week-ending,Texas,All Ages,991,4992,774,,775,1218
11/2/23,8/16/20,8/22/20,2020,34,8/22/20,By Week,Week-ending,Utah,All Ages,18,411,24,0,24,36
11/2/23,8/16/20,8/22/20,2020,34,8/22/20,By Week,Week-ending,Vermont,All Ages,0,119,,0,,
11/2/23,8/16/20,8/22/20,2020,34,8/22/20,By Week,Week-ending,Virginia,All Ages,133,1470,104,0,104,176
11/2/23,8/16/20,8/22/20,2020,34,8/22/20,By Week,Week-ending,Washington,All Ages,53,1199,85,0,85,110
11/2/23,8/16/20,8/22/20,2020,34,8/22/20,By Week,Week-ending,West Virginia,All Ages,33,495,30,0,30,53
11/2/23,8/16/20,8/22/20,2020,34,8/22/20,By Week,Week-ending,Wisconsin,All Ages,37,1055,54,0,54,78
11/2/23,8/16/20,8/22/20,2020,34,8/22/20,By Week,Week-ending,Wyoming,All Ages,,106,,0,,
11/2/23,8/23/20,8/29/20,2020,35,8/29/20,By Week,Week-ending,Alabama,All Ages,193,1246,136,0,136,254
11/2/23,8/23/20,8/29/20,2020,35,8/29/20,By Week,Week-ending,Alaska,All Ages,,93,,0,,
11/2/23,8/23/20,8/29/20,2020,35,8/29/20,By Week,Week-ending,Arizona,All Ages,127,1445,123,0,123,181
11/2/23,8/23/20,8/29/20,2020,35,8/29/20,By Week,Week-ending,Arkansas,All Ages,96,742,89,0,89,139
11/2/23,8/23/20,8/29/20,2020,35,8/29/20,By Week,Week-ending,California,All Ages,727,5868,672,,673,995
11/2/23,8/23/20,8/29/20,2020,35,8/29/20,By Week,Week-ending,Colorado,All Ages,27,806,39,0,39,58
11/2/23,8/23/20,8/29/20,2020,35,8/29/20,By Week,Week-ending,Connecticut,All Ages,,532,25,0,25,29
11/2/23,8/23/20,8/29/20,2020,35,8/29/20,By Week,Week-ending,Delaware,All Ages,,195,,0,,
11/2/23,8/23/20,8/29/20,2020,35,8/29/20,By Week,Week-ending,District of Columbia,All Ages,,103,,0,,
11/2/23,8/23/20,8/29/20,2020,35,8/29/20,By Week,Week-ending,Florida,All Ages,792,4991,674,,676,1002
11/2/23,8/23/20,8/29/20,2020,35,8/29/20,By Week,Week-ending,Georgia,All Ages,344,2113,262,0,262,435
11/2/23,8/23/20,8/29/20,2020,35,8/29/20,By Week,Week-ending,Hawaii,All Ages,35,256,28,0,28,44
11/2/23,8/23/20,8/29/20,2020,35,8/29/20,By Week,Week-ending,Idaho,All Ages,26,325,24,0,24,40
11/2/23,8/23/20,8/29/20,2020,35,8/29/20,By Week,Week-ending,Illinois,All Ages,144,2207,175,0,175,250
11/2/23,8/23/20,8/29/20,2020,35,8/29/20,By Week,Week-ending,Indiana,All Ages,78,1339,96,0,96,139
11/2/23,8/23/20,8/29/20,2020,35,8/29/20,By Week,Week-ending,Iowa,All Ages,75,686,55,0,55,101
11/2/23,8/23/20,8/29/20,2020,35,8/29/20,By Week,Week-ending,Kansas,All Ages,56,551,36,0,36,75
11/2/23,8/23/20,8/29/20,2020,35,8/29/20,By Week,Week-ending,Kentucky,All Ages,72,1007,92,,94,132
11/2/23,8/23/20,8/29/20,2020,35,8/29/20,By Week,Week-ending,Louisiana,All Ages,169,1113,126,0,126,204
11/2/23,8/23/20,8/29/20,2020,35,8/29/20,By Week,Week-ending,Maine,All Ages,,278,13,0,13,14
11/2/23,8/23/20,8/29/20,2020,35,8/29/20,By Week,Week-ending,Maryland,All Ages,63,1045,73,0,73,117
11/2/23,8/23/20,8/29/20,2020,35,8/29/20,By Week,Week-ending,Massachusetts,All Ages,27,1039,61,0,61,82
11/2/23,8/23/20,8/29/20,2020,35,8/29/20,By Week,Week-ending,Michigan,All Ages,60,1961,109,0,109,139
11/2/23,8/23/20,8/29/20,2020,35,8/29/20,By Week,Week-ending,Minnesota,All Ages,43,913,57,0,57,83
11/2/23,8/23/20,8/29/20,2020,35,8/29/20,By Week,Week-ending,Mississippi,All Ages,167,838,115,,116,202
11/2/23,8/23/20,8/29/20,2020,35,8/29/20,By Week,Week-ending,Missouri,All Ages,120,1318,102,,103,175
11/2/23,8/23/20,8/29/20,2020,35,8/29/20,By Week,Week-ending,Montana,All Ages,12,192,10,0,10,18
11/2/23,8/23/20,8/29/20,2020,35,8/29/20,By Week,Week-ending,Nebraska,All Ages,13,315,18,0,18,28
11/2/23,8/23/20,8/29/20,2020,35,8/29/20,By Week,Week-ending,Nevada,All Ages,77,615,78,0,78,100
11/2/23,8/23/20,8/29/20,2020,35,8/29/20,By Week,Week-ending,New Hampshire,All Ages,,234,10,0,10,11
11/2/23,8/23/20,8/29/20,2020,35,8/29/20,By Week,Week-ending,New Jersey,All Ages,36,1358,80,0,80,102
11/2/23,8/23/20,8/29/20,2020,35,8/29/20,By Week,Week-ending,New Mexico,All Ages,23,410,20,0,20,33
11/2/23,8/23/20,8/29/20,2020,35,8/29/20,By Week,Week-ending,New York,All Ages,28,1860,102,0,102,125
11/2/23,8/23/20,8/29/20,2020,35,8/29/20,By Week,Week-ending,New York City,All Ages,21,991,60,,61,78
11/2/23,8/23/20,8/29/20,2020,35,8/29/20,By Week,Week-ending,North Carolina,All Ages,195,2063,178,0,178,281
11/2/23,8/23/20,8/29/20,2020,35,8/29/20,By Week,Week-ending,North Dakota,All Ages,,121,11,0,11,12
11/2/23,8/23/20,8/29/20,2020,35,8/29/20,By Week,Week-ending,Ohio,All Ages,184,2623,184,,185,291
11/2/23,8/23/20,8/29/20,2020,35,8/29/20,By Week,Week-ending,Oklahoma,All Ages,92,859,78,,79,137
11/2/23,8/23/20,8/29/20,2020,35,8/29/20,By Week,Week-ending,Oregon,All Ages,35,742,35,0,35,56
11/2/23,8/23/20,8/29/20,2020,35,8/29/20,By Week,Week-ending,Pennsylvania,All Ages,101,2573,138,0,138,200
11/2/23,8/23/20,8/29/20,2020,35,8/29/20,By Week,Week-ending,Rhode Island,All Ages,,184,,0,,12
11/2/23,8/23/20,8/29/20,2020,35,8/29/20,By Week,Week-ending,South Carolina,All Ages,205,1261,164,0,164,267
11/2/23,8/23/20,8/29/20,2020,35,8/29/20,By Week,Week-ending,South Dakota,All Ages,10,180,,0,,16
11/2/23,8/23/20,8/29/20,2020,35,8/29/20,By Week,Week-ending,Tennessee,All Ages,159,1617,173,0,173,250
11/2/23,8/23/20,8/29/20,2020,35,8/29/20,By Week,Week-ending,Texas,All Ages,828,5035,702,,703,1059
11/2/23,8/23/20,8/29/20,2020,35,8/29/20,By Week,Week-ending,Utah,All Ages,10,372,17,0,17,22
11/2/23,8/23/20,8/29/20,2020,35,8/29/20,By Week,Week-ending,Vermont,All Ages,0,106,,0,,
11/2/23,8/23/20,8/29/20,2020,35,8/29/20,By Week,Week-ending,Virginia,All Ages,113,1480,118,0,118,170
11/2/23,8/23/20,8/29/20,2020,35,8/29/20,By Week,Week-ending,Washington,All Ages,48,1126,65,,66,88
11/2/23,8/23/20,8/29/20,2020,35,8/29/20,By Week,Week-ending,West Virginia,All Ages,34,463,26,0,26,48
11/2/23,8/23/20,8/29/20,2020,35,8/29/20,By Week,Week-ending,Wisconsin,All Ages,45,1099,56,0,56,85
11/2/23,8/23/20,8/29/20,2020,35,8/29/20,By Week,Week-ending,Wyoming,All Ages,,91,,0,,
11/2/23,8/30/20,9/5/20,2020,36,9/5/20,By Week,Week-ending,Alabama,All Ages,161,1251,113,0,113,213
11/2/23,8/30/20,9/5/20,2020,36,9/5/20,By Week,Week-ending,Alaska,All Ages,,100,,0,,10
11/2/23,8/30/20,9/5/20,2020,36,9/5/20,By Week,Week-ending,Arizona,All Ages,95,1288,123,0,123,159
11/2/23,8/30/20,9/5/20,2020,36,9/5/20,By Week,Week-ending,Arkansas,All Ages,83,710,70,0,70,115
11/2/23,8/30/20,9/5/20,2020,36,9/5/20,By Week,Week-ending,California,All Ages,615,5774,633,0,633,895
